PKAIZ	33982
Azelf	u-turn
Azelf	uproar
Azelf	water pulse
Azelf	zen headbutt
Azumarill	amnesia
Azumarill	aqua jet
Azumarill	aqua ring
Azumarill	aqua tail
Azumarill	attract
Azumarill	belly drum
Azumarill	blizzard
Azumarill	body slam
Azumarill	brick break
Azumarill	bubble
Azumarill	bubblebeam
Azumarill	captivate
Azumarill	charm
Azumarill	defense curl
Azumarill	dig
Azumarill	dive
Azumarill	double team
Azumarill	double-edge
Azumarill	dynamicpunch
Azumarill	encore
Azumarill	endure
Azumarill	facade
Azumarill	fake tears
Azumarill	fling
Azumarill	focus blast
Azumarill	focus punch
Azumarill	frustration
Azumarill	future sight
Azumarill	giga impact
Azumarill	grass knot
Azumarill	hail
Azumarill	headbutt
Azumarill	helping hand
Azumarill	hidden power
Azumarill	hydro pump
Azumarill	hyper beam
Azumarill	ice beam
Azumarill	ice punch
Azumarill	icy wind
Azumarill	iron tail
Azumarill	knock off
Azumarill	light screen
Azumarill	mega kick
Azumarill	mega punch
Azumarill	mimic
Azumarill	mud-slap
Azumarill	natural gift
Azumarill	perish song
Azumarill	present
Azumarill	protect
Azumarill	rain dance
Azumarill	refresh
Azumarill	rest
Azumarill	return
Azumarill	rock smash
Azumarill	rollout
Azumarill	secret power
Azumarill	seismic toss
Azumarill	sing
Azumarill	slam
Azumarill	sleep talk
Azumarill	snore
Azumarill	splash
Azumarill	strength
Azumarill	substitute
Azumarill	superpower
Azumarill	supersonic
Azumarill	surf
Azumarill	swagger
Azumarill	swift
Azumarill	tackle
Azumarill	tail whip
Azumarill	tickle
Azumarill	toxic
Azumarill	uproar
Azumarill	water gun
Azumarill	water pulse
Azumarill	waterfall
Azumarill	whirlpool
Azurill	amnesia
Azurill	aqua jet
Azurill	attract
Azurill	belly drum
Azurill	blizzard
Azurill	body slam
Azurill	bubble
Azurill	captivate
Azurill	charm
Azurill	defense curl
Azurill	double team
Azurill	double-edge
Azurill	encore
Azurill	endure
Azurill	facade
Azurill	fake tears
Azurill	frustration
Azurill	future sight
Azurill	hail
Azurill	headbutt
Azurill	helping hand
Azurill	hidden power
Azurill	ice beam
Azurill	icy wind
Azurill	iron tail
Azurill	knock off
Azurill	mimic
Azurill	mud-slap
Azurill	natural gift
Azurill	protect
Azurill	rain dance
Azurill	refresh
Azurill	rest
Azurill	return
Azurill	rollout
Azurill	secret power
Azurill	sing
Azurill	slam
Azurill	sleep talk
Azurill	snore
Azurill	splash
Azurill	substitute
Azurill	superpower
Azurill	supersonic
Azurill	surf
Azurill	swagger
Azurill	swift
Azurill	tail whip
Azurill	tickle
Azurill	toxic
Azurill	uproar
Azurill	water gun
Azurill	water pulse
Azurill	waterfall
Azurill	whirlpool
Bagon	aerial ace
Bagon	attract
Bagon	bite
Bagon	body slam
Bagon	brick break
Bagon	captivate
Bagon	crunch
Bagon	cut
Bagon	double team
Bagon	double-edge
Bagon	draco meteor
Bagon	dragon claw
Bagon	dragon dance
Bagon	dragon pulse
Bagon	dragon rage
Bagon	dragon rush
Bagon	dragonbreath
Bagon	ember
Bagon	endure
Bagon	facade
Bagon	fire blast
Bagon	fire fang
Bagon	flamethrower
Bagon	focus energy
Bagon	frustration
Bagon	fury cutter
Bagon	headbutt
Bagon	hidden power
Bagon	hydro pump
Bagon	iron defense
Bagon	leer
Bagon	mimic
Bagon	mud-slap
Bagon	natural gift
Bagon	outrage
Bagon	protect
Bagon	rage
Bagon	rain dance
Bagon	rest
Bagon	return
Bagon	roar
Bagon	rock slide
Bagon	rock smash
Bagon	rock tomb
Bagon	scary face
Bagon	secret power
Bagon	shadow claw
Bagon	sleep talk
Bagon	snore
Bagon	strength
Bagon	substitute
Bagon	sunny day
Bagon	swagger
Bagon	thrash
Bagon	toxic
Bagon	twister
Bagon	wish
Bagon	zen headbutt
Baltoy	ancientpower
Baltoy	calm mind
Baltoy	charge beam
Baltoy	confusion
Baltoy	cosmic power
Baltoy	dig
Baltoy	double team
Baltoy	double-edge
Baltoy	dream eater
Baltoy	earth power
Baltoy	earthquake
Baltoy	endure
Baltoy	explosion
Baltoy	facade
Baltoy	flash
Baltoy	frustration
Baltoy	grass knot
Baltoy	gravity
Baltoy	gyro ball
Baltoy	harden
Baltoy	headbutt
Baltoy	heal block
Baltoy	hidden power
Baltoy	ice beam
Baltoy	light screen
Baltoy	mimic
Baltoy	mud-slap
Baltoy	natural gift
Baltoy	power trick
Baltoy	protect
Baltoy	psybeam
Baltoy	psych up
Baltoy	psychic
Baltoy	rain dance
Baltoy	rapid spin
Baltoy	recycle
Baltoy	reflect
Baltoy	refresh
Baltoy	rest
Baltoy	return
Baltoy	rock polish
Baltoy	rock slide
Baltoy	rock tomb
Baltoy	role play
Baltoy	safeguard
Baltoy	sandstorm
Baltoy	secret power
Baltoy	selfdestruct
Baltoy	shadow ball
Baltoy	signal beam
Baltoy	skill swap
Baltoy	sleep talk
Baltoy	snore
Baltoy	solarbeam
Baltoy	stealth rock
Baltoy	substitute
Baltoy	sunny day
Baltoy	swagger
Baltoy	toxic
Baltoy	trick
Baltoy	trick room
Baltoy	zen headbutt
Banette	astonish
Banette	attract
Banette	body slam
Banette	calm mind
Banette	captivate
Banette	charge beam
Banette	confuse ray
Banette	curse
Banette	dark pulse
Banette	destiny bond
Banette	disable
Banette	double team
Banette	double-edge
Banette	dream eater
Banette	embargo
Banette	endure
Banette	facade
Banette	faint attack
Banette	flash
Banette	fling
Banette	foresight
Banette	frustration
Banette	giga impact
Banette	grudge
Banette	headbutt
Banette	helping hand
Banette	hidden power
Banette	hyper beam
Banette	icy wind
Banette	imprison
Banette	knock off
Banette	magic coat
Banette	metronome
Banette	mimic
Banette	mud-slap
Banette	natural gift
Banette	night shade
Banette	nightmare
Banette	ominous wind
Banette	pain split
Banette	payback
Banette	protect
Banette	psych up
Banette	psychic
Banette	pursuit
Banette	rain dance
Banette	rest
Banette	return
Banette	role play
Banette	screech
Banette	secret power
Banette	shadow ball
Banette	shadow claw
Banette	shadow sneak
Banette	shock wave
Banette	skill swap
Banette	sleep talk
Banette	snatch
Banette	snore
Banette	spite
Banette	substitute
Banette	sucker punch
Banette	sunny day
Banette	swagger
Banette	taunt
Banette	thief
Banette	thunder
Banette	thunder wave
Banette	thunderbolt
Banette	torment
Banette	toxic
Banette	trick
Banette	trick room
Banette	will-o-wisp
Barboach	amnesia
Barboach	aqua tail
Barboach	attract
Barboach	blizzard
Barboach	bounce
Barboach	captivate
Barboach	dive
Barboach	double team
Barboach	double-edge
Barboach	dragon dance
Barboach	earth power
Barboach	earthquake
Barboach	endure
Barboach	facade
Barboach	fissure
Barboach	flail
Barboach	frustration
Barboach	future sight
Barboach	hail
Barboach	headbutt
Barboach	hidden power
Barboach	hydro pump
Barboach	ice beam
Barboach	icy wind
Barboach	magnitude
Barboach	mimic
Barboach	mud bomb
Barboach	mud sport
Barboach	mud-slap
Barboach	natural gift
Barboach	protect
Barboach	rain dance
Barboach	rest
Barboach	return
Barboach	rock tomb
Barboach	sandstorm
Barboach	secret power
Barboach	sleep talk
Barboach	snore
Barboach	spark
Barboach	substitute
Barboach	surf
Barboach	swagger
Barboach	take down
Barboach	thrash
Barboach	toxic
Barboach	water gun
Barboach	water pulse
Barboach	water sport
Barboach	waterfall
Barboach	whirlpool
Bastiodon	ancientpower
Bastiodon	attract
Bastiodon	avalanche
Bastiodon	blizzard
Bastiodon	block
Bastiodon	body slam
Bastiodon	captivate
Bastiodon	counter
Bastiodon	curse
Bastiodon	dig
Bastiodon	double team
Bastiodon	double-edge
Bastiodon	earth power
Bastiodon	earthquake
Bastiodon	endure
Bastiodon	facade
Bastiodon	fire blast
Bastiodon	fissure
Bastiodon	flamethrower
Bastiodon	flash cannon
Bastiodon	focus energy
Bastiodon	frustration
Bastiodon	giga impact
Bastiodon	headbutt
Bastiodon	hidden power
Bastiodon	hyper beam
Bastiodon	ice beam
Bastiodon	iron defense
Bastiodon	iron head
Bastiodon	iron tail
Bastiodon	magnet rise
Bastiodon	metal burst
Bastiodon	metal sound
Bastiodon	mud-slap
Bastiodon	natural gift
Bastiodon	outrage
Bastiodon	protect
Bastiodon	rain dance
Bastiodon	rest
Bastiodon	return
Bastiodon	roar
Bastiodon	rock blast
Bastiodon	rock polish
Bastiodon	rock slide
Bastiodon	rock smash
Bastiodon	rock tomb
Bastiodon	role play
Bastiodon	sandstorm
Bastiodon	scary face
Bastiodon	screech
Bastiodon	secret power
Bastiodon	shock wave
Bastiodon	sleep talk
Bastiodon	snore
Bastiodon	stealth rock
Bastiodon	stone edge
Bastiodon	strength
Bastiodon	substitute
Bastiodon	sunny day
Bastiodon	swagger
Bastiodon	tackle
Bastiodon	take down
Bastiodon	taunt
Bastiodon	thunder
Bastiodon	thunderbolt
Bastiodon	torment
Bastiodon	toxic
Bayleef	ancientpower
Bayleef	aromatherapy
Bayleef	attract
Bayleef	body slam
Bayleef	bullet seed
Bayleef	captivate
Bayleef	counter
Bayleef	cut
Bayleef	double team
Bayleef	double-edge
Bayleef	endure
Bayleef	energy ball
Bayleef	facade
Bayleef	flail
Bayleef	flash
Bayleef	frustration
Bayleef	fury cutter
Bayleef	giga drain
Bayleef	grass knot
Bayleef	grasswhistle
Bayleef	growl
Bayleef	hidden power
Bayleef	ingrain
Bayleef	iron tail
Bayleef	leaf storm
Bayleef	leech seed
Bayleef	light screen
Bayleef	magical leaf
Bayleef	mimic
Bayleef	mud-slap
Bayleef	natural gift
Bayleef	nature power
Bayleef	poisonpowder
Bayleef	protect
Bayleef	razor leaf
Bayleef	reflect
Bayleef	rest
Bayleef	return
Bayleef	rock smash
Bayleef	role play
Bayleef	safeguard
Bayleef	secret power
Bayleef	seed bomb
Bayleef	sleep talk
Bayleef	snore
Bayleef	solarbeam
Bayleef	strength
Bayleef	substitute
Bayleef	sunny day
Bayleef	swagger
Bayleef	sweet scent
Bayleef	swords dance
Bayleef	synthesis
Bayleef	tackle
Bayleef	toxic
Bayleef	vine whip
Bayleef	worry seed
Bayleef	wring out
Beautifly	absorb
Beautifly	aerial ace
Beautifly	air cutter
Beautifly	attract
Beautifly	bug bite
Beautifly	bug buzz
Beautifly	captivate
Beautifly	defog
Beautifly	double team
Beautifly	double-edge
Beautifly	endure
Beautifly	energy ball
Beautifly	facade
Beautifly	flash
Beautifly	frustration
Beautifly	giga drain
Beautifly	giga impact
Beautifly	gust
Beautifly	harden
Beautifly	hidden power
Beautifly	hyper beam
Beautifly	iron defense
Beautifly	mega drain
Beautifly	mimic
Beautifly	morning sun
Beautifly	natural gift
Beautifly	ominous wind
Beautifly	poison sting
Beautifly	protect
Beautifly	psychic
Beautifly	rest
Beautifly	return
Beautifly	roost
Beautifly	safeguard
Beautifly	secret power
Beautifly	shadow ball
Beautifly	signal beam
Beautifly	silver wind
Beautifly	sleep talk
Beautifly	snore
Beautifly	solarbeam
Beautifly	string shot
Beautifly	stun spore
Beautifly	substitute
Beautifly	sunny day
Beautifly	swagger
Beautifly	swift
Beautifly	tackle
Beautifly	tailwind
Beautifly	thief
Beautifly	toxic
Beautifly	twister
Beautifly	u-turn
Beautifly	whirlwind
Beedrill	aerial ace
Beedrill	agility
Beedrill	air cutter
Beedrill	assurance
Beedrill	attract
Beedrill	baton pass
Beedrill	brick break
Beedrill	bug bite
Beedrill	captivate
Beedrill	cut
Beedrill	defog
Beedrill	double team
Beedrill	double-edge
Beedrill	endeavor
Beedrill	endure
Beedrill	facade
Beedrill	false swipe
Beedrill	flash
Beedrill	focus energy
Beedrill	frustration
Beedrill	fury attack
Beedrill	fury cutter
Beedrill	giga drain
Beedrill	giga impact
Beedrill	harden
Beedrill	hidden power
Beedrill	hyper beam
Beedrill	iron defense
Beedrill	knock off
Beedrill	mimic
Beedrill	natural gift
Beedrill	ominous wind
Beedrill	payback
Beedrill	pin missile
Beedrill	poison jab
Beedrill	poison sting
Beedrill	protect
Beedrill	pursuit
Beedrill	rage
Beedrill	rest
Beedrill	return
Beedrill	rock smash
Beedrill	roost
Beedrill	secret power
Beedrill	silver wind
Beedrill	sleep talk
Beedrill	sludge bomb
Beedrill	snore
Beedrill	solarbeam
Beedrill	string shot
Beedrill	substitute
Beedrill	sunny day
Beedrill	swagger
Beedrill	swift
Beedrill	swords dance
Beedrill	tailwind
Beedrill	thief
Beedrill	toxic
Beedrill	toxic spikes
Beedrill	twineedle
Beedrill	u-turn
Beedrill	x-scissor
Beldum	headbutt
Beldum	iron defense
Beldum	iron head
Beldum	take down
Beldum	zen headbutt
Bellossom	absorb
Bellossom	acid
Bellossom	attract
Bellossom	bullet seed
Bellossom	captivate
Bellossom	charm
Bellossom	cut
Bellossom	double team
Bellossom	double-edge
Bellossom	drain punch
Bellossom	endure
Bellossom	energy ball
Bellossom	facade
Bellossom	flail
Bellossom	flash
Bellossom	fling
Bellossom	frustration
Bellossom	gastro acid
Bellossom	giga drain
Bellossom	giga impact
Bellossom	grass knot
Bellossom	hidden power
Bellossom	hyper beam
Bellossom	ingrain
Bellossom	leaf blade
Bellossom	leaf storm
Bellossom	leech seed
Bellossom	lucky chant
Bellossom	magical leaf
Bellossom	mega drain
Bellossom	mimic
Bellossom	moonlight
Bellossom	natural gift
Bellossom	petal dance
Bellossom	poisonpowder
Bellossom	protect
Bellossom	razor leaf
Bellossom	rest
Bellossom	return
Bellossom	safeguard
Bellossom	secret power
Bellossom	seed bomb
Bellossom	sleep powder
Bellossom	sleep talk
Bellossom	sludge bomb
Bellossom	snore
Bellossom	solarbeam
Bellossom	stun spore
Bellossom	substitute
Bellossom	sunny day
Bellossom	swagger
Bellossom	sweet scent
Bellossom	swords dance
Bellossom	synthesis
Bellossom	teeter dance
Bellossom	tickle
Bellossom	toxic
Bellossom	worry seed
Bellsprout	acid
Bellsprout	attract
Bellsprout	bullet seed
Bellsprout	captivate
Bellsprout	cut
Bellsprout	double team
Bellsprout	double-edge
Bellsprout	encore
Bellsprout	endure
Bellsprout	energy ball
Bellsprout	facade
Bellsprout	flash
Bellsprout	frustration
Bellsprout	gastro acid
Bellsprout	giga drain
Bellsprout	grass knot
Bellsprout	growth
Bellsprout	hidden power
Bellsprout	ingrain
Bellsprout	knock off
Bellsprout	leech life
Bellsprout	magical leaf
Bellsprout	mimic
Bellsprout	natural gift
Bellsprout	poisonpowder
Bellsprout	protect
Bellsprout	razor leaf
Bellsprout	reflect
Bellsprout	rest
Bellsprout	return
Bellsprout	secret power
Bellsprout	seed bomb
Bellsprout	slam
Bellsprout	sleep powder
Bellsprout	sleep talk
Bellsprout	sludge bomb
Bellsprout	snore
Bellsprout	solarbeam
Bellsprout	stun spore
Bellsprout	substitute
Bellsprout	sucker punch
Bellsprout	sunny day
Bellsprout	swagger
Bellsprout	sweet scent
Bellsprout	swords dance
Bellsprout	synthesis
Bellsprout	teeter dance
Bellsprout	thief
Bellsprout	tickle
Bellsprout	toxic
Bellsprout	vine whip
Bellsprout	weather ball
Bellsprout	worry seed
Bellsprout	wrap
Bellsprout	wring out
Bibarel	amnesia
Bibarel	aqua tail
Bibarel	attract
Bibarel	blizzard
Bibarel	captivate
Bibarel	charge beam
Bibarel	curse
Bibarel	cut
Bibarel	defense curl
Bibarel	dig
Bibarel	dive
Bibarel	double team
Bibarel	double-edge
Bibarel	endure
Bibarel	facade
Bibarel	fling
Bibarel	focus punch
Bibarel	frustration
Bibarel	fury cutter
Bibarel	fury swipes
Bibarel	giga impact
Bibarel	grass knot
Bibarel	growl
Bibarel	headbutt
Bibarel	hidden power
Bibarel	hyper beam
Bibarel	hyper fang
Bibarel	ice beam
Bibarel	icy wind
Bibarel	iron tail
Bibarel	last resort
Bibarel	mud-slap
Bibarel	natural gift
Bibarel	odor sleuth
Bibarel	pluck
Bibarel	protect
Bibarel	quick attack
Bibarel	rain dance
Bibarel	rest
Bibarel	return
Bibarel	rock climb
Bibarel	rock smash
Bibarel	rollout
Bibarel	secret power
Bibarel	shadow ball
Bibarel	shock wave
Bibarel	sleep talk
Bibarel	snore
Bibarel	stealth rock
Bibarel	strength
Bibarel	substitute
Bibarel	sunny day
Bibarel	super fang
Bibarel	superpower
Bibarel	surf
Bibarel	swagger
Bibarel	swift
Bibarel	tackle
Bibarel	take down
Bibarel	taunt
Bibarel	thief
Bibarel	thunder
Bibarel	thunder wave
Bibarel	thunderbolt
Bibarel	toxic
Bibarel	water gun
Bibarel	water pulse
Bibarel	water sport
Bibarel	waterfall
Bibarel	whirlpool
Bibarel	yawn
Bidoof	amnesia
Bidoof	aqua tail
Bidoof	attract
Bidoof	blizzard
Bidoof	captivate
Bidoof	charge beam
Bidoof	curse
Bidoof	cut
Bidoof	defense curl
Bidoof	dig
Bidoof	double team
Bidoof	double-edge
Bidoof	endure
Bidoof	facade
Bidoof	frustration
Bidoof	fury cutter
Bidoof	fury swipes
Bidoof	grass knot
Bidoof	growl
Bidoof	headbutt
Bidoof	hidden power
Bidoof	hyper fang
Bidoof	ice beam
Bidoof	icy wind
Bidoof	iron tail
Bidoof	last resort
Bidoof	mud-slap
Bidoof	natural gift
Bidoof	odor sleuth
Bidoof	pluck
Bidoof	protect
Bidoof	quick attack
Bidoof	rain dance
Bidoof	rest
Bidoof	return
Bidoof	rock smash
Bidoof	rollout
Bidoof	secret power
Bidoof	shadow ball
Bidoof	shock wave
Bidoof	sleep talk
Bidoof	snore
Bidoof	stealth rock
Bidoof	substitute
Bidoof	sunny day
Bidoof	super fang
Bidoof	superpower
Bidoof	swagger
Bidoof	swift
Bidoof	tackle
Bidoof	take down
Bidoof	taunt
Bidoof	thief
Bidoof	thunder
Bidoof	thunder wave
Bidoof	thunderbolt
Bidoof	toxic
Bidoof	water sport
Bidoof	yawn
Blastoise	aqua jet
Blastoise	aqua ring
Blastoise	aqua tail
Blastoise	attract
Blastoise	avalanche
Blastoise	bite
Blastoise	blizzard
Blastoise	body slam
Blastoise	brick break
Blastoise	brine
Blastoise	bubble
Blastoise	captivate
Blastoise	counter
Blastoise	defense curl
Blastoise	dig
Blastoise	dive
Blastoise	double team
Blastoise	double-edge
Blastoise	dynamicpunch
Blastoise	earthquake
Blastoise	endure
Blastoise	facade
Blastoise	fake out
Blastoise	flail
Blastoise	flash cannon
Blastoise	fling
Blastoise	focus blast
Blastoise	focus punch
Blastoise	foresight
Blastoise	frustration
Blastoise	giga impact
Blastoise	gyro ball
Blastoise	hail
Blastoise	haze
Blastoise	headbutt
Blastoise	hidden power
Blastoise	hydro cannon
Blastoise	hydro pump
Blastoise	hyper beam
Blastoise	ice beam
Blastoise	ice punch
Blastoise	icy wind
Blastoise	iron defense
Blastoise	iron tail
Blastoise	mega kick
Blastoise	mega punch
Blastoise	mimic
Blastoise	mirror coat
Blastoise	mist
Blastoise	mud sport
Blastoise	muddy water
Blastoise	mud-slap
Blastoise	natural gift
Blastoise	outrage
Blastoise	protect
Blastoise	rain dance
Blastoise	rapid spin
Blastoise	refresh
Blastoise	rest
Blastoise	return
Blastoise	roar
Blastoise	rock climb
Blastoise	rock slide
Blastoise	rock smash
Blastoise	rock tomb
Blastoise	rollout
Blastoise	secret power
Blastoise	seismic toss
Blastoise	signal beam
Blastoise	skull bash
Blastoise	sleep talk
Blastoise	snore
Blastoise	strength
Blastoise	substitute
Blastoise	surf
Blastoise	swagger
Blastoise	tackle
Blastoise	tail whip
Blastoise	toxic
Blastoise	water gun
Blastoise	water pulse
Blastoise	water spout
Blastoise	waterfall
Blastoise	whirlpool
Blastoise	withdraw
Blastoise	yawn
Blastoise	zen headbutt
Blaziken	aerial ace
Blaziken	agility
Blaziken	attract
Blaziken	baton pass
Blaziken	blast burn
Blaziken	blaze kick
Blaziken	body slam
Blaziken	bounce
Blaziken	brave bird
Blaziken	brick break
Blaziken	bulk up
Blaziken	captivate
Blaziken	counter
Blaziken	crush claw
Blaziken	cut
Blaziken	dig
Blaziken	double kick
Blaziken	double team
Blaziken	double-edge
Blaziken	dynamicpunch
Blaziken	earthquake
Blaziken	ember
Blaziken	endure
Blaziken	facade
Blaziken	featherdance
Blaziken	feint
Blaziken	fire blast
Blaziken	fire punch
Blaziken	fire spin
Blaziken	flamethrower
Blaziken	flare blitz
Blaziken	fling
Blaziken	focus blast
Blaziken	focus energy
Blaziken	focus punch
Blaziken	frustration
Blaziken	fury cutter
Blaziken	giga impact
Blaziken	growl
Blaziken	headbutt
Blaziken	heat wave
Blaziken	helping hand
Blaziken	hidden power
Blaziken	hyper beam
Blaziken	knock off
Blaziken	last resort
Blaziken	low kick
Blaziken	magic coat
Blaziken	mega kick
Blaziken	mega punch
Blaziken	mimic
Blaziken	mirror move
Blaziken	mud-slap
Blaziken	natural gift
Blaziken	night slash
Blaziken	overheat
Blaziken	peck
Blaziken	poison jab
Blaziken	protect
Blaziken	quick attack
Blaziken	rest
Blaziken	return
Blaziken	reversal
Blaziken	roar
Blaziken	rock climb
Blaziken	rock slide
Blaziken	rock smash
Blaziken	rock tomb
Blaziken	sand-attack
Blaziken	scratch
Blaziken	secret power
Blaziken	seismic toss
Blaziken	shadow claw
Blaziken	sky uppercut
Blaziken	slash
Blaziken	sleep talk
Blaziken	smellingsalt
Blaziken	snore
Blaziken	solarbeam
Blaziken	stone edge
Blaziken	strength
Blaziken	substitute
Blaziken	sunny day
Blaziken	superpower
Blaziken	swagger
Blaziken	swift
Blaziken	swords dance
Blaziken	thunderpunch
Blaziken	toxic
Blaziken	vacuum wave
Blaziken	will-o-wisp
Blissey	aromatherapy
Blissey	attract
Blissey	avalanche
Blissey	blizzard
Blissey	block
Blissey	body slam
Blissey	brick break
Blissey	calm mind
Blissey	captivate
Blissey	charge beam
Blissey	charm
Blissey	copycat
Blissey	counter
Blissey	defense curl
Blissey	double team
Blissey	double-edge
Blissey	doubleslap
Blissey	drain punch
Blissey	dream eater
Blissey	dynamicpunch
Blissey	earthquake
Blissey	egg bomb
Blissey	endeavor
Blissey	endure
Blissey	facade
Blissey	fire blast
Blissey	fire punch
Blissey	flamethrower
Blissey	flash
Blissey	fling
Blissey	focus blast
Blissey	focus punch
Blissey	frustration
Blissey	giga impact
Blissey	grass knot
Blissey	gravity
Blissey	growl
Blissey	hail
Blissey	headbutt
Blissey	heal bell
Blissey	healing wish
Blissey	helping hand
Blissey	hidden power
Blissey	hyper beam
Blissey	ice beam
Blissey	ice punch
Blissey	icy wind
Blissey	iron tail
Blissey	last resort
Blissey	light screen
Blissey	mega kick
Blissey	mega punch
Blissey	metronome
Blissey	mimic
Blissey	minimize
Blissey	mud-slap
Blissey	natural gift
Blissey	pound
Blissey	present
Blissey	protect
Blissey	psych up
Blissey	psychic
